There are/is 299 red points in image
The full report is: 
{:rgb=>"17,78,148", :percent=>0.0, :quantity=>2}
{:rgb=>"16,79,151", :percent=>0.0, :quantity=>2}
{:rgb=>"18,79,150", :percent=>0.0, :quantity=>2}
{:rgb=>"23,79,148", :percent=>0.0, :quantity=>2}
{:rgb=>"23,79,149", :percent=>0.0, :quantity=>2}
{:rgb=>"20,79,150", :percent=>0.0, :quantity=>2}
{:rgb=>"23,79,151", :percent=>0.0, :quantity=>2}
{:rgb=>"25,79,148", :percent=>0.0, :quantity=>2}
{:rgb=>"29,80,147", :percent=>0.0, :quantity=>2}
{:rgb=>"31,81,147", :percent=>0.0, :quantity=>2}
{:rgb=>"25,80,148", :percent=>0.0, :quantity=>2}
{:rgb=>"24,80,149", :percent=>0.0, :quantity=>2}
{:rgb=>"25,80,151", :percent=>0.0, :quantity=>2}
{:rgb=>"24,80,151", :percent=>0.0, :quantity=>2}
{:rgb=>"29,80,148", :percent=>0.0, :quantity=>2}
{:rgb=>"31,81,149", :percent=>0.0, :quantity=>2}
{:rgb=>"30,80,148", :percent=>0.0, :quantity=>2}
{:rgb=>"30,81,149", :percent=>0.0, :quantity=>2}
{:rgb=>"31,82,150", :percent=>0.0, :quantity=>2}
{:rgb=>"23,80,152", :percent=>0.0, :quantity=>2}
{:rgb=>"32,81,147", :percent=>0.0, :quantity=>2}
{:rgb=>"32,81,148", :percent=>0.0, :quantity=>2}
{:rgb=>"34,82,149", :percent=>0.0, :quantity=>2}
{:rgb=>"35,83,149", :percent=>0.0, :quantity=>2}
{:rgb=>"34,82,148", :percent=>0.0, :quantity=>2}
{:rgb=>"33,82,150", :percent=>0.0, :quantity=>2}
{:rgb=>"34,82,151", :percent=>0.0, :quantity=>2}
{:rgb=>"35,83,150", :percent=>0.0, :quantity=>2}
{:rgb=>"37,83,148", :percent=>0.0, :quantity=>2}
{:rgb=>"38,83,148", :percent=>0.0, :quantity=>2}
{:rgb=>"38,83,150", :percent=>0.0, :quantity=>2}
{:rgb=>"41,85,149", :percent=>0.0, :quantity=>2}
{:rgb=>"41,84,151", :percent=>0.0, :quantity=>2}
{:rgb=>"41,85,151", :percent=>0.0, :quantity=>2}
{:rgb=>"42,85,150", :percent=>0.0, :quantity=>2}
{:rgb=>"45,87,151", :percent=>0.0, :quantity=>2}
{:rgb=>"47,87,150", :percent=>0.0, :quantity=>2}
{:rgb=>"47,87,151", :percent=>0.0, :quantity=>2}
{:rgb=>"46,87,150", :percent=>0.0, :quantity=>2}
{:rgb=>"35,83,153", :percent=>0.0, :quantity=>2}
{:rgb=>"34,82,153", :percent=>0.0, :quantity=>2}
{:rgb=>"38,84,153", :percent=>0.0, :quantity=>2}
{:rgb=>"39,85,158", :percent=>0.0, :quantity=>2}
{:rgb=>"38,84,158", :percent=>0.0, :quantity=>2}
{:rgb=>"40,84,153", :percent=>0.0, :quantity=>2}
{:rgb=>"43,86,153", :percent=>0.0, :quantity=>2}
{:rgb=>"44,86,152", :percent=>0.0, :quantity=>2}
{:rgb=>"44,86,154", :percent=>0.0, :quantity=>2}
{:rgb=>"46,87,155", :percent=>0.0, :quantity=>2}
{:rgb=>"46,87,154", :percent=>0.0, :quantity=>2}
{:rgb=>"41,86,156", :percent=>0.0, :quantity=>2}
{:rgb=>"44,86,159", :percent=>0.0, :quantity=>2}
{:rgb=>"46,87,158", :percent=>0.0, :quantity=>2}
{:rgb=>"47,88,153", :percent=>0.0, :quantity=>2}
{:rgb=>"51,89,151", :percent=>0.0, :quantity=>2}
{:rgb=>"55,91,151", :percent=>0.0, :quantity=>2}
{:rgb=>"56,92,151", :percent=>0.0, :quantity=>2}
{:rgb=>"49,89,153", :percent=>0.0, :quantity=>2}
{:rgb=>"51,89,153", :percent=>0.0, :quantity=>2}
{:rgb=>"51,90,153", :percent=>0.0, :quantity=>2}
{:rgb=>"49,89,154", :percent=>0.0, :quantity=>2}
{:rgb=>"50,89,155", :percent=>0.0, :quantity=>2}
{:rgb=>"53,90,153", :percent=>0.0, :quantity=>2}
{:rgb=>"52,90,154", :percent=>0.0, :quantity=>2}
{:rgb=>"55,91,155", :percent=>0.0, :quantity=>2}
{:rgb=>"49,89,159", :percent=>0.0, :quantity=>2}
{:rgb=>"53,90,156", :percent=>0.0, :quantity=>2}
{:rgb=>"55,91,159", :percent=>0.0, :quantity=>2}
{:rgb=>"55,92,157", :percent=>0.0, :quantity=>2}
{:rgb=>"57,92,155", :percent=>0.0, :quantity=>2}
{:rgb=>"59,93,155", :percent=>0.0, :quantity=>2}
{:rgb=>"58,93,155", :percent=>0.0, :quantity=>2}
{:rgb=>"60,93,153", :percent=>0.0, :quantity=>2}
{:rgb=>"63,95,154", :percent=>0.0, :quantity=>2}
{:rgb=>"62,95,155", :percent=>0.0, :quantity=>2}
{:rgb=>"57,92,157", :percent=>0.0, :quantity=>2}
{:rgb=>"59,93,156", :percent=>0.0, :quantity=>2}
{:rgb=>"59,94,158", :percent=>0.0, :quantity=>2}
{:rgb=>"61,95,156", :percent=>0.0, :quantity=>2}
{:rgb=>"61,95,158", :percent=>0.0, :quantity=>2}
{:rgb=>"60,94,158", :percent=>0.0, :quantity=>2}
{:rgb=>"43,86,160", :percent=>0.0, :quantity=>2}
{:rgb=>"48,88,161", :percent=>0.0, :quantity=>2}
{:rgb=>"54,91,160", :percent=>0.0, :quantity=>2}
{:rgb=>"52,91,162", :percent=>0.0, :quantity=>2}
{:rgb=>"58,93,160", :percent=>0.0, :quantity=>2}
{:rgb=>"57,94,161", :percent=>0.0, :quantity=>2}
{:rgb=>"56,93,163", :percent=>0.0, :quantity=>2}
{:rgb=>"61,94,161", :percent=>0.0, :quantity=>2}
{:rgb=>"62,95,160", :percent=>0.0, :quantity=>2}
{:rgb=>"60,94,162", :percent=>0.0, :quantity=>2}
{:rgb=>"65,97,155", :percent=>0.0, :quantity=>2}
{:rgb=>"67,98,154", :percent=>0.0, :quantity=>2}
{:rgb=>"65,96,157", :percent=>0.0, :quantity=>2}
{:rgb=>"64,96,156", :percent=>0.0, :quantity=>2}
{:rgb=>"65,97,159", :percent=>0.0, :quantity=>2}
{:rgb=>"66,97,158", :percent=>0.0, :quantity=>2}
{:rgb=>"66,97,159", :percent=>0.0, :quantity=>2}
{:rgb=>"67,98,158", :percent=>0.0, :quantity=>2}
{:rgb=>"66,98,158", :percent=>0.0, :quantity=>2}
{:rgb=>"69,99,157", :percent=>0.0, :quantity=>2}
{:rgb=>"68,99,157", :percent=>0.0, :quantity=>2}
{:rgb=>"70,99,156", :percent=>0.0, :quantity=>2}
{:rgb=>"72,101,157", :percent=>0.0, :quantity=>2}
{:rgb=>"72,101,159", :percent=>0.0, :quantity=>2}
{:rgb=>"75,103,159", :percent=>0.0, :quantity=>2}
{:rgb=>"76,103,158", :percent=>0.0, :quantity=>2}
{:rgb=>"78,104,159", :percent=>0.0, :quantity=>2}
{:rgb=>"67,98,161", :percent=>0.0, :quantity=>2}
{:rgb=>"68,99,161", :percent=>0.0, :quantity=>2}
{:rgb=>"69,99,160", :percent=>0.0, :quantity=>2}
{:rgb=>"69,99,164", :percent=>0.0, :quantity=>2}
{:rgb=>"71,101,164", :percent=>0.0, :quantity=>2}
{:rgb=>"72,101,160", :percent=>0.0, :quantity=>2}
{:rgb=>"73,102,163", :percent=>0.0, :quantity=>2}
{:rgb=>"74,102,163", :percent=>0.0, :quantity=>2}
{:rgb=>"76,103,160", :percent=>0.0, :quantity=>2}
{:rgb=>"76,103,162", :percent=>0.0, :quantity=>2}
{:rgb=>"76,103,167", :percent=>0.0, :quantity=>2}
{:rgb=>"77,104,163", :percent=>0.0, :quantity=>2}
{:rgb=>"78,105,163", :percent=>0.0, :quantity=>2}
{:rgb=>"77,104,165", :percent=>0.0, :quantity=>2}
{:rgb=>"78,104,164", :percent=>0.0, :quantity=>2}
{:rgb=>"78,105,166", :percent=>0.0, :quantity=>2}
{:rgb=>"73,102,168", :percent=>0.0, :quantity=>2}
{:rgb=>"79,107,168", :percent=>0.0, :quantity=>2}
{:rgb=>"83,107,161", :percent=>0.0, :quantity=>2}
{:rgb=>"82,107,162", :percent=>0.0, :quantity=>2}
{:rgb=>"83,108,163", :percent=>0.0, :quantity=>2}
{:rgb=>"85,109,160", :percent=>0.0, :quantity=>2}
{:rgb=>"84,108,161", :percent=>0.0, :quantity=>2}
{:rgb=>"84,109,163", :percent=>0.0, :quantity=>2}
{:rgb=>"83,107,167", :percent=>0.0, :quantity=>2}
{:rgb=>"85,110,164", :percent=>0.0, :quantity=>2}
{:rgb=>"85,110,167", :percent=>0.0, :quantity=>2}
{:rgb=>"87,110,166", :percent=>0.0, :quantity=>2}
{:rgb=>"88,111,165", :percent=>0.0, :quantity=>2}
{:rgb=>"85,110,168", :percent=>0.0, :quantity=>2}
{:rgb=>"86,110,168", :percent=>0.0, :quantity=>2}
{:rgb=>"86,111,171", :percent=>0.0, :quantity=>2}
{:rgb=>"86,110,171", :percent=>0.0, :quantity=>2}
{:rgb=>"87,110,171", :percent=>0.0, :quantity=>2}
{:rgb=>"90,112,165", :percent=>0.0, :quantity=>2}
{:rgb=>"91,114,165", :percent=>0.0, :quantity=>2}
{:rgb=>"88,112,167", :percent=>0.0, :quantity=>2}
{:rgb=>"90,112,166", :percent=>0.0, :quantity=>2}
{:rgb=>"90,112,167", :percent=>0.0, :quantity=>2}
{:rgb=>"94,115,165", :percent=>0.0, :quantity=>2}
{:rgb=>"92,114,166", :percent=>0.0, :quantity=>2}
{:rgb=>"93,116,166", :percent=>0.0, :quantity=>2}
{:rgb=>"90,113,168", :percent=>0.0, :quantity=>2}
{:rgb=>"91,113,171", :percent=>0.0, :quantity=>2}
{:rgb=>"95,116,168", :percent=>0.0, :quantity=>2}
{:rgb=>"94,116,168", :percent=>0.0, :quantity=>2}
{:rgb=>"94,116,169", :percent=>0.0, :quantity=>2}
{:rgb=>"93,116,171", :percent=>0.0, :quantity=>2}
{:rgb=>"95,117,171", :percent=>0.0, :quantity=>2}
{:rgb=>"89,112,172", :percent=>0.0, :quantity=>2}
{:rgb=>"89,112,173", :percent=>0.0, :quantity=>2}
{:rgb=>"93,114,172", :percent=>0.0, :quantity=>2}
{:rgb=>"92,114,173", :percent=>0.0, :quantity=>2}
{:rgb=>"93,115,174", :percent=>0.0, :quantity=>2}
{:rgb=>"95,116,175", :percent=>0.0, :quantity=>2}
{:rgb=>"96,116,166", :percent=>0.0, :quantity=>2}
{:rgb=>"97,117,166", :percent=>0.0, :quantity=>2}
{:rgb=>"97,118,168", :percent=>0.0, :quantity=>2}
{:rgb=>"97,118,170", :percent=>0.0, :quantity=>2}
{:rgb=>"96,118,172", :percent=>0.0, :quantity=>2}
{:rgb=>"96,116,174", :percent=>0.0, :quantity=>2}
{:rgb=>"101,119,175", :percent=>0.0, :quantity=>2}
{:rgb=>"99,120,171", :percent=>0.0, :quantity=>2}
{:rgb=>"99,120,170", :percent=>0.0, :quantity=>2}
{:rgb=>"102,122,169", :percent=>0.0, :quantity=>2}
{:rgb=>"102,120,170", :percent=>0.0, :quantity=>2}
{:rgb=>"101,120,172", :percent=>0.0, :quantity=>2}
{:rgb=>"102,120,173", :percent=>0.0, :quantity=>2}
{:rgb=>"102,123,174", :percent=>0.0, :quantity=>2}
{:rgb=>"106,124,168", :percent=>0.0, :quantity=>2}
{:rgb=>"109,127,171", :percent=>0.0, :quantity=>2}
{:rgb=>"105,124,172", :percent=>0.0, :quantity=>2}
{:rgb=>"105,125,175", :percent=>0.0, :quantity=>2}
{:rgb=>"107,124,175", :percent=>0.0, :quantity=>2}
{:rgb=>"110,127,173", :percent=>0.0, :quantity=>2}
{:rgb=>"108,127,175", :percent=>0.0, :quantity=>2}
{:rgb=>"109,126,175", :percent=>0.0, :quantity=>2}
{:rgb=>"97,118,177", :percent=>0.0, :quantity=>2}
{:rgb=>"99,119,176", :percent=>0.0, :quantity=>2}
{:rgb=>"102,121,179", :percent=>0.0, :quantity=>2}
{:rgb=>"102,121,178", :percent=>0.0, :quantity=>2}
{:rgb=>"105,124,177", :percent=>0.0, :quantity=>2}
{:rgb=>"107,126,177", :percent=>0.0, :quantity=>2}
{:rgb=>"105,124,179", :percent=>0.0, :quantity=>2}
{:rgb=>"106,124,179", :percent=>0.0, :quantity=>2}
{:rgb=>"105,124,180", :percent=>0.0, :quantity=>2}
{:rgb=>"107,125,181", :percent=>0.0, :quantity=>2}
{:rgb=>"108,127,180", :percent=>0.0, :quantity=>2}
{:rgb=>"109,126,181", :percent=>0.0, :quantity=>2}
{:rgb=>"114,129,174", :percent=>0.0, :quantity=>2}
{:rgb=>"115,131,174", :percent=>0.0, :quantity=>2}
{:rgb=>"119,135,172", :percent=>0.0, :quantity=>2}
{:rgb=>"124,139,175", :percent=>0.0, :quantity=>2}
{:rgb=>"110,128,179", :percent=>0.0, :quantity=>2}
{:rgb=>"110,128,178", :percent=>0.0, :quantity=>2}
{:rgb=>"113,129,177", :percent=>0.0, :quantity=>2}
{:rgb=>"115,131,177", :percent=>0.0, :quantity=>2}
{:rgb=>"115,130,176", :percent=>0.0, :quantity=>2}
{:rgb=>"116,132,178", :percent=>0.0, :quantity=>2}
{:rgb=>"114,131,180", :percent=>0.0, :quantity=>2}
{:rgb=>"112,128,182", :percent=>0.0, :quantity=>2}
{:rgb=>"113,129,183", :percent=>0.0, :quantity=>2}
{:rgb=>"113,130,183", :percent=>0.0, :quantity=>2}
{:rgb=>"114,130,182", :percent=>0.0, :quantity=>2}
{:rgb=>"117,134,180", :percent=>0.0, :quantity=>2}
{:rgb=>"117,132,183", :percent=>0.0, :quantity=>2}
{:rgb=>"119,135,182", :percent=>0.0, :quantity=>2}
{:rgb=>"121,135,179", :percent=>0.0, :quantity=>2}
{:rgb=>"121,135,180", :percent=>0.0, :quantity=>2}
{:rgb=>"120,135,180", :percent=>0.0, :quantity=>2}
{:rgb=>"122,137,177", :percent=>0.0, :quantity=>2}
{:rgb=>"126,141,176", :percent=>0.0, :quantity=>2}
{:rgb=>"126,141,179", :percent=>0.0, :quantity=>2}
{:rgb=>"123,137,181", :percent=>0.0, :quantity=>2}
{:rgb=>"122,136,180", :percent=>0.0, :quantity=>2}
{:rgb=>"122,137,182", :percent=>0.0, :quantity=>2}
{:rgb=>"126,139,181", :percent=>0.0, :quantity=>2}
{:rgb=>"125,140,180", :percent=>0.0, :quantity=>2}
{:rgb=>"127,140,183", :percent=>0.0, :quantity=>2}
{:rgb=>"115,130,184", :percent=>0.0, :quantity=>2}
{:rgb=>"115,131,185", :percent=>0.0, :quantity=>2}
{:rgb=>"115,132,184", :percent=>0.0, :quantity=>2}
{:rgb=>"118,134,185", :percent=>0.0, :quantity=>2}
{:rgb=>"120,135,187", :percent=>0.0, :quantity=>2}
{:rgb=>"120,136,184", :percent=>0.0, :quantity=>2}
{:rgb=>"123,138,184", :percent=>0.0, :quantity=>2}
{:rgb=>"122,136,186", :percent=>0.0, :quantity=>2}
{:rgb=>"125,138,187", :percent=>0.0, :quantity=>2}
{:rgb=>"125,140,184", :percent=>0.0, :quantity=>2}
{:rgb=>"125,140,185", :percent=>0.0, :quantity=>2}
{:rgb=>"126,141,185", :percent=>0.0, :quantity=>2}
{:rgb=>"127,141,185", :percent=>0.0, :quantity=>2}
{:rgb=>"125,140,187", :percent=>0.0, :quantity=>2}
{:rgb=>"127,141,187", :percent=>0.0, :quantity=>2}
{:rgb=>"127,142,186", :percent=>0.0, :quantity=>2}
{:rgb=>"124,139,189", :percent=>0.0, :quantity=>2}
{:rgb=>"125,139,190", :percent=>0.0, :quantity=>2}
{:rgb=>"126,140,189", :percent=>0.0, :quantity=>2}
{:rgb=>"127,141,189", :percent=>0.0, :quantity=>2}
{:rgb=>"129,143,181", :percent=>0.0, :quantity=>2}
{:rgb=>"128,142,182", :percent=>0.0, :quantity=>2}
{:rgb=>"128,140,187", :percent=>0.0, :quantity=>2}
{:rgb=>"128,142,186", :percent=>0.0, :quantity=>2}
{:rgb=>"129,141,188", :percent=>0.0, :quantity=>2}
{:rgb=>"129,142,190", :percent=>0.0, :quantity=>2}
{:rgb=>"128,142,191", :percent=>0.0, :quantity=>2}
{:rgb=>"131,144,187", :percent=>0.0, :quantity=>2}
{:rgb=>"132,145,184", :percent=>0.0, :quantity=>2}
{:rgb=>"132,144,185", :percent=>0.0, :quantity=>2}
{:rgb=>"135,146,186", :percent=>0.0, :quantity=>2}
{:rgb=>"130,144,188", :percent=>0.0, :quantity=>2}
{:rgb=>"134,147,188", :percent=>0.0, :quantity=>2}
{:rgb=>"135,146,191", :percent=>0.0, :quantity=>2}
{:rgb=>"134,146,191", :percent=>0.0, :quantity=>2}
{:rgb=>"139,151,185", :percent=>0.0, :quantity=>2}
{:rgb=>"139,150,187", :percent=>0.0, :quantity=>2}
{:rgb=>"136,148,189", :percent=>0.0, :quantity=>2}
{:rgb=>"139,151,188", :percent=>0.0, :quantity=>2}
{:rgb=>"138,149,190", :percent=>0.0, :quantity=>2}
{:rgb=>"140,151,189", :percent=>0.0, :quantity=>2}
{:rgb=>"141,153,187", :percent=>0.0, :quantity=>2}
{:rgb=>"141,152,187", :percent=>0.0, :quantity=>2}
{:rgb=>"143,155,189", :percent=>0.0, :quantity=>2}
{:rgb=>"143,155,188", :percent=>0.0, :quantity=>2}
{:rgb=>"140,152,190", :percent=>0.0, :quantity=>2}
{:rgb=>"140,152,191", :percent=>0.0, :quantity=>2}
{:rgb=>"144,156,190", :percent=>0.0, :quantity=>2}
{:rgb=>"134,146,194", :percent=>0.0, :quantity=>2}
{:rgb=>"141,151,193", :percent=>0.0, :quantity=>2}
{:rgb=>"140,151,197", :percent=>0.0, :quantity=>2}
{:rgb=>"141,153,192", :percent=>0.0, :quantity=>2}
{:rgb=>"143,154,193", :percent=>0.0, :quantity=>2}
{:rgb=>"143,154,195", :percent=>0.0, :quantity=>2}
{:rgb=>"143,154,196", :percent=>0.0, :quantity=>2}
{:rgb=>"143,154,198", :percent=>0.0, :quantity=>2}
{:rgb=>"145,155,192", :percent=>0.0, :quantity=>2}
{:rgb=>"144,153,194", :percent=>0.0, :quantity=>2}
{:rgb=>"145,155,194", :percent=>0.0, :quantity=>2}
{:rgb=>"145,156,195", :percent=>0.0, :quantity=>2}
{:rgb=>"149,159,193", :percent=>0.0, :quantity=>2}
{:rgb=>"144,154,197", :percent=>0.0, :quantity=>2}
{:rgb=>"145,155,199", :percent=>0.0, :quantity=>2}
{:rgb=>"147,157,197", :percent=>0.0, :quantity=>2}
{:rgb=>"147,158,196", :percent=>0.0, :quantity=>2}
{:rgb=>"148,158,197", :percent=>0.0, :quantity=>2}
{:rgb=>"150,160,192", :percent=>0.0, :quantity=>2}
{:rgb=>"150,160,195", :percent=>0.0, :quantity=>2}
{:rgb=>"151,162,194", :percent=>0.0, :quantity=>2}
{:rgb=>"151,160,196", :percent=>0.0, :quantity=>2}
{:rgb=>"151,161,199", :percent=>0.0, :quantity=>2}
{:rgb=>"154,164,195", :percent=>0.0, :quantity=>2}
{:rgb=>"152,161,197", :percent=>0.0, :quantity=>2}
{:rgb=>"152,162,199", :percent=>0.0, :quantity=>2}
{:rgb=>"153,163,198", :percent=>0.0, :quantity=>2}
{:rgb=>"154,164,196", :percent=>0.0, :quantity=>2}
{:rgb=>"157,165,198", :percent=>0.0, :quantity=>2}
{:rgb=>"158,166,198", :percent=>0.0, :quantity=>2}
{:rgb=>"158,167,199", :percent=>0.0, :quantity=>2}
{:rgb=>"158,166,199", :percent=>0.0, :quantity=>2}
{:rgb=>"159,168,199", :percent=>0.0, :quantity=>2}
{:rgb=>"152,160,200", :percent=>0.0, :quantity=>2}
{:rgb=>"155,163,200", :percent=>0.0, :quantity=>2}
{:rgb=>"152,162,202", :percent=>0.0, :quantity=>2}
{:rgb=>"156,166,200", :percent=>0.0, :quantity=>2}
{:rgb=>"156,165,204", :percent=>0.0, :quantity=>2}
{:rgb=>"157,165,205", :percent=>0.0, :quantity=>2}
{:rgb=>"158,167,204", :percent=>0.0, :quantity=>2}
{:rgb=>"159,166,205", :percent=>0.0, :quantity=>2}
{:rgb=>"160,169,198", :percent=>0.0, :quantity=>2}
{:rgb=>"160,170,199", :percent=>0.0, :quantity=>2}
{:rgb=>"163,172,197", :percent=>0.0, :quantity=>2}
{:rgb=>"160,168,200", :percent=>0.0, :quantity=>2}
{:rgb=>"162,169,201", :percent=>0.0, :quantity=>2}
{:rgb=>"160,170,200", :percent=>0.0, :quantity=>2}
{:rgb=>"163,170,202", :percent=>0.0, :quantity=>2}
{:rgb=>"163,171,202", :percent=>0.0, :quantity=>2}
{:rgb=>"163,171,203", :percent=>0.0, :quantity=>2}
{:rgb=>"163,172,202", :percent=>0.0, :quantity=>2}
{:rgb=>"164,172,202", :percent=>0.0, :quantity=>2}
{:rgb=>"164,173,203", :percent=>0.0, :quantity=>2}
{:rgb=>"166,174,203", :percent=>0.0, :quantity=>2}
{:rgb=>"166,175,203", :percent=>0.0, :quantity=>2}
{:rgb=>"162,169,204", :percent=>0.0, :quantity=>2}
{:rgb=>"160,169,207", :percent=>0.0, :quantity=>2}
{:rgb=>"166,172,207", :percent=>0.0, :quantity=>2}
{:rgb=>"166,172,206", :percent=>0.0, :quantity=>2}
{:rgb=>"167,175,206", :percent=>0.0, :quantity=>2}
{:rgb=>"168,176,202", :percent=>0.0, :quantity=>2}
{:rgb=>"169,177,203", :percent=>0.0, :quantity=>2}
{:rgb=>"170,177,202", :percent=>0.0, :quantity=>2}
{:rgb=>"171,178,203", :percent=>0.0, :quantity=>2}
{:rgb=>"169,177,204", :percent=>0.0, :quantity=>2}
{:rgb=>"169,178,205", :percent=>0.0, :quantity=>2}
{:rgb=>"171,178,205", :percent=>0.0, :quantity=>2}
{:rgb=>"170,178,205", :percent=>0.0, :quantity=>2}
{:rgb=>"169,177,206", :percent=>0.0, :quantity=>2}
{:rgb=>"169,177,207", :percent=>0.0, :quantity=>2}
{:rgb=>"171,178,207", :percent=>0.0, :quantity=>2}
{:rgb=>"171,178,206", :percent=>0.0, :quantity=>2}
{:rgb=>"171,179,207", :percent=>0.0, :quantity=>2}
{:rgb=>"172,180,206", :percent=>0.0, :quantity=>2}
{:rgb=>"174,181,206", :percent=>0.0, :quantity=>2}
{:rgb=>"177,184,207", :percent=>0.0, :quantity=>2}
{:rgb=>"178,185,207", :percent=>0.0, :quantity=>2}
{:rgb=>"180,187,205", :percent=>0.0, :quantity=>2}
{:rgb=>"181,187,206", :percent=>0.0, :quantity=>2}
{:rgb=>"183,189,207", :percent=>0.0, :quantity=>2}
{:rgb=>"182,188,206", :percent=>0.0, :quantity=>2}
{:rgb=>"163,171,208", :percent=>0.0, :quantity=>2}
{:rgb=>"162,170,208", :percent=>0.0, :quantity=>2}
{:rgb=>"165,173,209", :percent=>0.0, :quantity=>2}
{:rgb=>"164,172,209", :percent=>0.0, :quantity=>2}
{:rgb=>"166,173,208", :percent=>0.0, :quantity=>2}
{:rgb=>"167,174,210", :percent=>0.0, :quantity=>2}
{:rgb=>"167,175,210", :percent=>0.0, :quantity=>2}
{:rgb=>"168,175,211", :percent=>0.0, :quantity=>2}
{:rgb=>"170,177,208", :percent=>0.0, :quantity=>2}
{:rgb=>"170,176,208", :percent=>0.0, :quantity=>2}
{:rgb=>"171,178,208", :percent=>0.0, :quantity=>2}
{:rgb=>"169,176,210", :percent=>0.0, :quantity=>2}
{:rgb=>"169,177,210", :percent=>0.0, :quantity=>2}
{:rgb=>"169,176,211", :percent=>0.0, :quantity=>2}
{:rgb=>"172,179,208", :percent=>0.0, :quantity=>2}
{:rgb=>"172,180,209", :percent=>0.0, :quantity=>2}
{:rgb=>"174,180,209", :percent=>0.0, :quantity=>2}
{:rgb=>"174,181,214", :percent=>0.0, :quantity=>2}
{:rgb=>"176,183,211", :percent=>0.0, :quantity=>2}
{:rgb=>"177,183,211", :percent=>0.0, :quantity=>2}
{:rgb=>"177,182,211", :percent=>0.0, :quantity=>2}
{:rgb=>"176,181,212", :percent=>0.0, :quantity=>2}
{:rgb=>"177,183,213", :percent=>0.0, :quantity=>2}
{:rgb=>"176,182,212", :percent=>0.0, :quantity=>2}
{:rgb=>"176,181,214", :percent=>0.0, :quantity=>2}
{:rgb=>"176,183,214", :percent=>0.0, :quantity=>2}
{:rgb=>"176,182,215", :percent=>0.0, :quantity=>2}
{:rgb=>"178,183,215", :percent=>0.0, :quantity=>2}
{:rgb=>"176,184,208", :percent=>0.0, :quantity=>2}
{:rgb=>"177,184,209", :percent=>0.0, :quantity=>2}
{:rgb=>"177,184,210", :percent=>0.0, :quantity=>2}
{:rgb=>"178,185,210", :percent=>0.0, :quantity=>2}
{:rgb=>"178,185,211", :percent=>0.0, :quantity=>2}
{:rgb=>"178,184,211", :percent=>0.0, :quantity=>2}
{:rgb=>"180,186,211", :percent=>0.0, :quantity=>2}
{:rgb=>"180,186,210", :percent=>0.0, :quantity=>2}
{:rgb=>"180,187,210", :percent=>0.0, :quantity=>2}
{:rgb=>"182,188,209", :percent=>0.0, :quantity=>2}
{:rgb=>"178,185,212", :percent=>0.0, :quantity=>2}
{:rgb=>"180,185,212", :percent=>0.0, :quantity=>2}
{:rgb=>"181,187,213", :percent=>0.0, :quantity=>2}
{:rgb=>"180,185,215", :percent=>0.0, :quantity=>2}
{:rgb=>"183,188,213", :percent=>0.0, :quantity=>2}
{:rgb=>"182,188,213", :percent=>0.0, :quantity=>2}
{:rgb=>"182,189,212", :percent=>0.0, :quantity=>2}
{:rgb=>"184,190,208", :percent=>0.0, :quantity=>2}
{:rgb=>"184,190,213", :percent=>0.0, :quantity=>2}
{:rgb=>"185,191,213", :percent=>0.0, :quantity=>2}
{:rgb=>"184,190,214", :percent=>0.0, :quantity=>2}
{:rgb=>"180,186,217", :percent=>0.0, :quantity=>2}
{:rgb=>"182,187,217", :percent=>0.0, :quantity=>2}
{:rgb=>"184,188,217", :percent=>0.0, :quantity=>2}
{:rgb=>"184,189,217", :percent=>0.0, :quantity=>2}
{:rgb=>"186,191,216", :percent=>0.0, :quantity=>2}
{:rgb=>"184,189,219", :percent=>0.0, :quantity=>2}
{:rgb=>"185,190,219", :percent=>0.0, :quantity=>2}
{:rgb=>"186,191,219", :percent=>0.0, :quantity=>2}
{:rgb=>"187,191,220", :percent=>0.0, :quantity=>2}
{:rgb=>"189,195,210", :percent=>0.0, :quantity=>2}
{:rgb=>"187,193,215", :percent=>0.0, :quantity=>2}
{:rgb=>"189,195,215", :percent=>0.0, :quantity=>2}
{:rgb=>"191,196,213", :percent=>0.0, :quantity=>2}
{:rgb=>"191,197,214", :percent=>0.0, :quantity=>2}
{:rgb=>"187,192,217", :percent=>0.0, :quantity=>2}
{:rgb=>"187,193,217", :percent=>0.0, :quantity=>2}
{:rgb=>"187,192,218", :percent=>0.0, :quantity=>2}
{:rgb=>"188,194,217", :percent=>0.0, :quantity=>2}
{:rgb=>"190,194,217", :percent=>0.0, :quantity=>2}
{:rgb=>"190,195,217", :percent=>0.0, :quantity=>2}
{:rgb=>"190,195,218", :percent=>0.0, :quantity=>2}
{:rgb=>"190,195,219", :percent=>0.0, :quantity=>2}
{:rgb=>"190,196,216", :percent=>0.0, :quantity=>2}
{:rgb=>"191,196,217", :percent=>0.0, :quantity=>2}
{:rgb=>"188,192,221", :percent=>0.0, :quantity=>2}
{:rgb=>"189,193,220", :percent=>0.0, :quantity=>2}
{:rgb=>"189,195,221", :percent=>0.0, :quantity=>2}
{:rgb=>"189,194,220", :percent=>0.0, :quantity=>2}
{:rgb=>"189,194,223", :percent=>0.0, :quantity=>2}
{:rgb=>"189,194,222", :percent=>0.0, :quantity=>2}
{:rgb=>"192,197,212", :percent=>0.0, :quantity=>2}
